title,subject,type,id,family_name,given_name
,Anorganische Chemie,Habilitation,3a71108e-f23f-8463-4aeb-4ec120c9bf7f,Bode,Hans Heinrich Christian
	 Über das Gleichgewicht und die Kinetik der Reaktion H ̇+ NO3 + 2NO + H2O ⇋ 3HNO2 und das elektrochemische Potential NO3 + NO = 2NO2 + F.,Chemie,,3a71108e-f23f-8463-4aeb-4ec120c9bf7f,Bode,Hans Heinrich Christian
Die Stellung des Apostels Paulus neben den Zwölf in den ersten zwei Jahrhunderten.,Theologie,Dissertation,cc409304-2e69-8bad-b53e-4d4c6037986f,Wagenmann,Julius
,Kirchengeschichte,Habilitation,cc409304-2e69-8bad-b53e-4d4c6037986f,Wagenmann,Julius
Beiträge zum Problem der Ursprünglichkeit der mittelalterlich-scholastischen Ontologie.,Philosophie,Dissertation,ac8e2379-b5f8-a887-1487-4eca206b5b25,Blumenberg,Hans
Die ontologische Distanz. Eine Untersuchung über die Krisis der Phänomenologie Husserls.,Philosophie,Habilitation,ac8e2379-b5f8-a887-1487-4eca206b5b25,Blumenberg,Hans
,Psychiatrie und Neurologie,Habilitation,c6a75313-93ab-a664-4b7e-4d4c60c8cb67,Opitz,Erich Anton Christian
,Orientalistik,Habilitation,cad926d6-88f6-4282-bcb5-4e31506012fd,Hoffmann,Johann Georg Ernst
De Hermeneuticis apud Syros.,Klassische Philologie,Dissertation,cad926d6-88f6-4282-bcb5-4e31506012fd,Hoffmann,Johann Georg Ernst
Die Causalsätze und ihre Partikeln bei den althochdeutschen Übersetzern des achten und neunten Jahrhunderts.,Sprachwissenschaft,Habilitation,eb5254ad-732e-9234-93d2-4d4c607fe21f,Gering,Hugo
Über den syntaktischen Gebrauch der Participia im Gotischen.,Sprachwissenschaft,Dissertation,eb5254ad-732e-9234-93d2-4d4c607fe21f,Gering,Hugo
Ein Beitrag zur Dysostosis enchondralis epi- et metaphysaria und ihrer Differentialdiagnose,Medizin,Dissertation,8b48b34b-562a-a926-a36f-4eb11569d69e,Trincker,Dietrich Ernst Wilhelm
Über die Abhängigkeit der optischen Raumwahrnehmung von der Lichtintensität,Physiologie,Habilitation,8b48b34b-562a-a926-a36f-4eb11569d69e,Trincker,Dietrich Ernst Wilhelm
Wanderung von Amalgamteilchen durch das Dentin vitaler Zähne,"Zahn-, Mund,- und Kieferheilkunde",Dissertation,ea81e10c-18b2-715a-169c-4d4c601dd7f2,Uhlig,Horst Friedrich Willy
Bedeutung und Anwendungsbreite der Methakrylate in der Zahnheilkunde unter besonderer Berücksichtigung ihrer Dauerbiegefestigkeit im Lichte werkstoffkundlicher und klinisch-prothetischer Betrachtung,"Zahn-, Mund- und Kieferheilkunde",Habilitation,ea81e10c-18b2-715a-169c-4d4c601dd7f2,Uhlig,Horst Friedrich Willy
Wann ist der Masernkranke kontagiös?,Medizin,Dissertation,64db3a54-a450-07cb-4b41-4d4c60729d01,Baur,Max
,Pharmakologie,Habilitation,64db3a54-a450-07cb-4b41-4d4c60729d01,Baur,Max
Die Soester Mundart. Laut- und Formenlehre nebst Texten.,Germanische Philologie,Habilitation,ebc575b2-262d-22a2-dd27-532ff7bde88b,Holthausen,Ferdinand August Karl Wennemar Wilhelm
Studien zur Thidrekssaga.,Germanische Philologie,Dissertation,ebc575b2-262d-22a2-dd27-532ff7bde88b,Holthausen,Ferdinand August Karl Wennemar Wilhelm
Der logische Positivismus und die Metaphysik.,Philosophie,Habilitation,69602c3b-97ad-2d29-4b0e-53186dbe98f6,Hübner,Kurt Karl Rudolf
Das transzendentale Subjekt als Teil der Natur. Eine Untersuchung über das Opus Postumum Kants.,Philosophie,,69602c3b-97ad-2d29-4b0e-53186dbe98f6,Hübner,Kurt Karl Rudolf
,,Habilitation,a0bc4255-2fc7-33b5-df95-4d4c60e6027a,Kolms,Heinz Karl Bernhard
,,Dissertation,a0bc4255-2fc7-33b5-df95-4d4c60e6027a,Kolms,Heinz Karl Bernhard
Untersuchungen zu den Dialogschriften Senecas.,Klassische Philologie,,df834db2-5d68-83c8-9ce0-4d4c60fce687,Köstermann,Erich August Eduard Heinrich
Beiträge zur Isomorphiefrage.,Chemie,Dissertation,df834db2-5d68-83c8-9ce0-4d4c60fce687,Köstermann,Erich August Eduard Heinrich
,Jura,Dissertation,31399fdd-02af-9394-b34b-4d4c600e53a8,Kleinfeller,Georg
,Jura,Habilitation,31399fdd-02af-9394-b34b-4d4c600e53a8,Kleinfeller,Georg
Untersuchungen über einen paläencephalen Oralreflex beim Menschen.,Kinderheilkunde,Habilitation,579f3c3c-0178-ce2a-3d35-4d4c60ee14bb,Garsche,Rudolf Karl-Joseph
"Die Stanzmarke, ein Zeichen des absoluten Nahschusses, in Entstehung, Form und Bedeutung für die gerichtliche Medizin.",Medizin,Dissertation,579f3c3c-0178-ce2a-3d35-4d4c60ee14bb,Garsche,Rudolf Karl-Joseph
Der intra- und intermaxilläre Symmetrievergleich in der Okklusionsdiagnostik vermittels eines Rekonstruktionsgerätes.,"Zahn-, Mund-, Kieferheilkunde",,1151cc0c-7aa5-20ba-dcf5-4d4c602aa96d,Rethmann,Heinz
Chondrome der Nase und ihrer Nebenhöhlen.,Zahnmedizin,Dissertation,1151cc0c-7aa5-20ba-dcf5-4d4c602aa96d,Rethmann,Heinz
Ein Beitrag zur Cyklopie.,Zahnmedizin,Dissertation,1151cc0c-7aa5-20ba-dcf5-4d4c602aa96d,Rethmann,Heinz
,Limnologie und Geologie,Habilitation,245f453a-6d70-12ec-d626-4d4c60e36118,Wasmund,Erich
Biocoenose und Thanatocoenose: Biosoziologische Studie über Lebensgemeinschaften und Totengesellschaften,,Dissertation,245f453a-6d70-12ec-d626-4d4c60e36118,Wasmund,Erich
Vom Staatsrecht der Neu-England-Kolonien im 17. Jahrhundert.,Rechtswissenschaft,Dissertation,a151d333-b7f1-9f28-7bb5-4d4c60c3374b,Naumann,Richard
Die Wandlungen im Recht des Widerrufs von Verwaltungsakten.,Rechtswissenschaft,Habilitation,a151d333-b7f1-9f28-7bb5-4d4c60c3374b,Naumann,Richard
Arbeitsbeschaffung und Finanzordnung in Deutschland,Nationalökonomie,Dissertation,cbbd1bd1-eb45-1d8f-50a6-4d4c601610ce,Schiller,Karl August Fritz
Marktregulierung und Marktordnung in der Weltagrarwirtschaft,Wirtschaftswissenschaften,Habilitation,cbbd1bd1-eb45-1d8f-50a6-4d4c601610ce,Schiller,Karl August Fritz
Über akute Hypoxie.,Physiologie,Habilitation,8a1aeb0f-6223-bfaa-1ea3-4d4c60b0e6fa,Opitz,Erich Otto
Physiologische röntgenologische Studien über das S-Romanum.,Medizin,Dissertation,8a1aeb0f-6223-bfaa-1ea3-4d4c60b0e6fa,Opitz,Erich Otto
Funde aus Naukratis. Beiträge zur Archäologie und Wirtschaftsgeschichte des 7. und 6. Jh. v. Chr.,Klassische Philologie,,3aef91d4-3971-6f4d-531a-4d4c605fc402,Prinz,Hugo
Studien zur altorientalischen Symbolik,Alte Geschichte,,3aef91d4-3971-6f4d-531a-4d4c605fc402,Prinz,Hugo
Bodenentstehung und Mineralbildung im Neckarschwemmlehm der Rheinebene.,Bodenkunde,Habilitation,6d01ac16-2ada-1eac-f932-4e81d1ebf4f5,Stremme,Helmut Erhard
Gebirgsbildungsvorgänge im Eggegebirge vor und nach dem Neokom.,Geologie,Dissertation,6d01ac16-2ada-1eac-f932-4e81d1ebf4f5,Stremme,Helmut Erhard
Indikationen für die temporäre und Dauerausschaltung des Nervus phrenicus bei Lungentuberkulose.,Innere Medizin,Habilitation,ecc1b7ad-cf7b-cdeb-9077-4d4c60542d67,Hein,Joachim Georg Constanz Gustav
Zur Frage einer Glomerulonephritis haemorrhagica acuta luica praecox.,Medizin,Dissertation,ecc1b7ad-cf7b-cdeb-9077-4d4c60542d67,Hein,Joachim Georg Constanz Gustav
"Die Azo-dicarbonyl-Gruppierung in ihrem Verhältnis zu den Aminen, insbesondere den alkylierten Naphtylaminen.",Chemie,Dissertation,9024ee9c-7d25-869d-deb5-4d4c60033a49,Kleinfeller,Hans
Versuche mit Acetylen-magnesium-dibromid.,Chemie,Habilitation,9024ee9c-7d25-869d-deb5-4d4c60033a49,Kleinfeller,Hans
Die Spenlersche Geschichtsbetrachtung und das Alte Testament.,Altes Testament,Habilitation,40c7dd24-62a3-d05b-615a-4d4c605b598a,Hertzberg,Hans Wilhelm
Die Entwicklung des Begriffes mischpat im Alten Testament.,Theologie,Dissertation,40c7dd24-62a3-d05b-615a-4d4c605b598a,Hertzberg,Hans Wilhelm
Reifungskrisen im Kindes- und Jugendalter : Ein neurosenpsychol. Beitr.,Psychiatrie und Neurologie,Habilitation,9e5dcdf1-7b57-7e7b-2c1a-4d4c60c3db8f,Löwnau,Heinz-Walter
Wirklichkeit und Dichtung. Untersuchungen zur Wirklichkeitsauffassung Heinrich von Kleists.,"Germanistik, Literaturwissenschaft",Habilitation,d24ba30f-80d2-b497-0745-4d4c609cd404,Lugowski,Clemens
Die Form der Individualität im Roman. Studien zur inneren Struktur der frühen deutschen Prosaerzählung.,"Germanistik, Literaturwissenschaft",Dissertation,d24ba30f-80d2-b497-0745-4d4c609cd404,Lugowski,Clemens
"Euploidie, Aneuploidie und B-Chromosomen bei Caltha palustris L.",Botanik,Habilitation,9e655255-ad82-9538-babd-4e4ccd5945b8,Reese,Gerd Johannes Ernst
Beiträge zur Wirkung des Colchicins bei der Samenbehandlung.,Botanik,Dissertation,9e655255-ad82-9538-babd-4e4ccd5945b8,Reese,Gerd Johannes Ernst
Aus der Chemie der Harnsäure.,Chemie,Dissertation,5ba232db-85d1-4856-3509-4d4c60ce766b,Klemm,Wilhelm
,,Habilitation,5ba232db-85d1-4856-3509-4d4c60ce766b,Klemm,Wilhelm
	Zur Theorie kraftfreier Magnetfelder,Theoretische Physik,Habilitation,b61aee3c-ae7f-9c54-b948-4d4c60c03cb7,Richter,Egon
	Erweiterung der Theorie magnetohydrodynamischer Wellen und Anwendung auf inhomogene Schichten,Theoretische Physik,Dissertation,b61aee3c-ae7f-9c54-b948-4d4c60c03cb7,Richter,Egon
Morphologische Untersuchungen an Tanaidaceen und Lophogastriden.,Zoologie,Dissertation,9526e64b-83d2-8df5-d6a2-4d4c600ea7ef,Siewing,Rolf
Untersuchungen zur Morphologie der Malacostraca (Crustacea).,Zoologie,,9526e64b-83d2-8df5-d6a2-4d4c600ea7ef,Siewing,Rolf
Ein alphabetisch geordnetes Specimen einer Zusammenstellung und Auswertung der Angaben der spätvedischen exegetischen und sonstigen Literatur für die Sagenstoffe des Rgveda.,Sanskrit,Habilitation,1b2ca859-d02b-e4b2-df3a-4d4c60db9e8b,Sieg,Emil
"Bhâradvâjaçîkshâ. cum versione Latina, excerptis ex commentario, adnotationibus criticis et exegeticis.",Sanskrit,Dissertation,1b2ca859-d02b-e4b2-df3a-4d4c60db9e8b,Sieg,Emil
Über die Balmerserie des Wasserstoffs im Sonnenspektrum.,Physik,Habilitation,bc48e144-d227-ceb3-7c46-4d4c609d1687,Unsöld,Albrecht Otto Johannes
Beiträge zur Quantenmechanik der Atome.,Physik,Dissertation,bc48e144-d227-ceb3-7c46-4d4c609d1687,Unsöld,Albrecht Otto Johannes
,Wirtschaftliche Staatswissenschaften,,dd2ae4d0-203b-8d4c-5561-4e5e00a777ae,Mann,Fritz Karl
Die Verpfändung eines Wechsels durch Einigung und Übergabe des indossierten Papiers : Ein Beitrag zur Theorie des Wechselaktes.,Rechtswissenschaften,Dissertation,dd2ae4d0-203b-8d4c-5561-4e5e00a777ae,Mann,Fritz Karl
Die Volkswirtschafts- und Steuerpolitik des Marschalls Vauban.,Volkswirtschaft,Dissertation,dd2ae4d0-203b-8d4c-5561-4e5e00a777ae,Mann,Fritz Karl
Baltasar Gracián. Eine Untersuchung zu Sprache und Moralistik des Conceptismo.,Hispanistik,Dissertation,490e42b0-2bae-5703-1fe7-4eaea0e5f1a9,Heger,Klaus Georg Otto Valentin
Die Bezeichnung temporal-deiktischer Begriffskategorien im französischen und spanischen Konjugationssystem.,Hispanistik,Habilitation,490e42b0-2bae-5703-1fe7-4eaea0e5f1a9,Heger,Klaus Georg Otto Valentin
Mittel der Produktionslenkung und Produktionssteigerung landwirtschaftlicher Betriebe.,Volkswirtschaftslehre,Dissertation,7f39d0d1-808f-d8f9-4d7e-4d4c6008ac80,Albers,Wilhelm Karl Kurt
"Die Einkommensbesteuerung in Frankreich seit dem Ersten Weltkrieg. Eine Analyse ihrer wirtschaftlichen, sozialen und administrativen Probleme.",Volkswirtschaftslehre,Habilitation,7f39d0d1-808f-d8f9-4d7e-4d4c6008ac80,Albers,Wilhelm Karl Kurt
Studien zur Eigenart indischer Kunstdichtung.,Indologie,Dissertation,99800f44-f3d9-de7a-580b-4d4c60788138,Lienhard,Siegfried
Tempusgebrauch und Aktionsartenbildung in der modernen Hindi.,Indologie,Habilitation,99800f44-f3d9-de7a-580b-4d4c60788138,Lienhard,Siegfried
,Chemie,Dissertation,a5974d01-763f-346a-6c0c-4d4c60b3b7ee,Wattenberg,Karl Friedrich Hermann
,Hydrographie und Chemie des Meeres,,a5974d01-763f-346a-6c0c-4d4c60b3b7ee,Wattenberg,Karl Friedrich Hermann
Die erbrechtliche Stellung der Weiber in der Zeit der Volksrechte.,Jura,Dissertation,b93c39b2-7af4-05bd-39d9-4d4c60a048ff,Opet,Otto
Geschichte der Prozeßeinleitungsformen im ordentlichen deutschen Rechtsgang.,Jura,Habilitation,b93c39b2-7af4-05bd-39d9-4d4c60a048ff,Opet,Otto
Experimentelle und histochemische Untersuchungen zur Wismut-Therapie.,Dermatologie,Dissertation,86828320-db67-8125-81b5-4d4c607723bd,Vonkennel,Christoph Josef
Klinische und experimentelle Grundlagen der Goldtherapie.,Haut- und Geschlechtskrankheiten,Habilitation,86828320-db67-8125-81b5-4d4c607723bd,Vonkennel,Christoph Josef
Der Staatsfeind in der römischen Kaiserzeit: Untersuchungen zur damnatio memoriae.,"Alte Geschichte, Mittlere und Neuere Geschichte, Latein",Dissertation,a99bd664-33f6-fbb4-6e06-4d4c607ab5e1,Vittinghoff,Friedrich
Aufstieg der unterworfenen Völker in Roms Bürgertum und Herrenschicht.,Alte Geschichte,,a99bd664-33f6-fbb4-6e06-4d4c607ab5e1,Vittinghoff,Friedrich
Zur Kenntnis der antennalen stiftführenden Sinnesorgane der Insekten.,,Habilitation,df285e69-ae13-55f6-2037-4d4c6083fb11,Eggers,Friedrich
Das thoracale bitympanale Organ einer Gruppe der Lepidoptera Heterocera.,,Dissertation,df285e69-ae13-55f6-2037-4d4c6083fb11,Eggers,Friedrich
"Die Eschatologie des Reiches Gottes bei Jesus. Eine Studie über den Zusammenhang von Eschatologie, Ethik und Kirchenproblem.",Neues Testament,Habilitation,a0c88103-36c8-322b-6ff5-4d4c6095a2d8,Wendland,Heinz-Dietrich
Volk und Gott.,Theologie,Dissertation,a0c88103-36c8-322b-6ff5-4d4c6095a2d8,Wendland,Heinz-Dietrich
Die postoperative Blutveränderung und ihre Beeinflussung durch Parathyreoidea,Medizin,Dissertation,416c23de-5697-edbb-2ec3-4d4c6017d3b4,Frey,Walter
Osmotische Konzentration des Gewebes unter physiologischen und pathologischen Bedingungen,Innere Medizin,Habilitation,416c23de-5697-edbb-2ec3-4d4c6017d3b4,Frey,Walter
Über Blasenfisteln und Blasenverletzungen.,,Dissertation,d94fb2b3-06fd-49e9-3563-4d4c60f766d1,Weigmann,Friedrich
Untersuchungen über den antirachitischen Faktor.,,Habilitation,d94fb2b3-06fd-49e9-3563-4d4c60f766d1,Weigmann,Friedrich
"Die Theorie der Leistungsstörungen bei Glossatoren, Kommentatoren und Kanonisten.","Römisches Recht, Bürgerliches Recht, Zivilprozessrecht",Habilitation,9bc9e979-c0a5-d072-942d-4e5611a7e39b,Dilcher,Georg Hermann
Der Eintritt der Wirksamkeit gemäß § 894 ZPO abgegebener Willenserklärung.,Rechtswissenschaften,Dissertation,9bc9e979-c0a5-d072-942d-4e5611a7e39b,Dilcher,Georg Hermann
"	Über einige bei der Reaktion von Quecksilbersalzen mit Phosphor, Arsen oder deren Hydriden auftretenden Verbindungen",Anorganische Chemie,Habilitation,9052751b-8061-5c2d-6b3e-4d4c608c8723,Puff,Heinrich
	Über das System Mangan-Stickstoff und den Einbau von Metallen und Nichtmetallen in das ferromagnetische Mangannitrid Mn4N,Anorganische Chemie,Dissertation,9052751b-8061-5c2d-6b3e-4d4c608c8723,Puff,Heinrich
A. Vergleichende Untersuchungen über Blutersatzmittel am Masseterpräparat der weißen Ratte : B. Die Bedeutung der Plasmaeiweißkörper für die Muskelwirkung mehrerer Pharmaka. C. Die Muskelwirkung gleichzeitiger oder aufeinanderfolgender Prostigmin-Strophan.,Medizin,Dissertation,94f3313c-5c18-9300-193d-4ed784e72f95,Gottstein,Ulrich
Möglichkeiten und Grenzen einer pharmakologischen Beeinflussung der Hirndurchblutung.,Innere Medizin,Habilitation,94f3313c-5c18-9300-193d-4ed784e72f95,Gottstein,Ulrich
Klinische Untersuchungen über das Röntgen-Erythem.,,Dissertation,5a223721-d07e-78a8-6419-4d4c60376e60,Rominger,Erich Gottfried
Über den Wassergehalt des Blutes des gesunden und ernährungsgestörten Säuglings.,Pädiatrie,Habilitation,5a223721-d07e-78a8-6419-4d4c60376e60,Rominger,Erich Gottfried
,Jura,Habilitation,f3dc5970-ffe3-4ce4-d275-4d4c6045b46c,Maschke,Richard
Cap. 24 und 26 der lex Francorum Chamavorum. Ein Beitrag zur Geschichte des Strafrechts.,Rechtswissenschaften,Dissertation,f3dc5970-ffe3-4ce4-d275-4d4c6045b46c,Maschke,Richard
De magistratuum Romanorum iure iurando.,,Dissertation,f3dc5970-ffe3-4ce4-d275-4d4c6045b46c,Maschke,Richard
Über den Einfluss der Salzsäure des Magensaftes auf die Fäulnisvorgänge im Darm.,Medizin,Dissertation,5addb18c-956b-5b2c-a83a-4d4c600f3ebb,Ziemke,Ernst Gustav Julius
,gerichtliche Medizin,Habilitation,5addb18c-956b-5b2c-a83a-4d4c600f3ebb,Ziemke,Ernst Gustav Julius
Anspruchskonkurrenz bei Vertragsverletzung und Delikt.,Arbeits- und Wirtschaftsrecht,Habilitation,3dd2aee3-90c0-59ff-c8ee-4d4c60c7a1cd,Dietz,Rolf Erwin Waldemar
Das Arbeitshaus de lege lata et de lege ferenda.,Rechtswissenschaften,Dissertation,3dd2aee3-90c0-59ff-c8ee-4d4c60c7a1cd,Dietz,Rolf Erwin Waldemar
"De astrologiae Indicae ""hora"" appellatae originibus.",Indologie,Dissertation,a5980c66-8bcf-9642-43de-531d82209da4,Jacobi,Hermann
,Sanskrit,Habilitation,a5980c66-8bcf-9642-43de-531d82209da4,Jacobi,Hermann
Die Agrarprobleme in Argentinien.,Ökonomie,Habilitation,9ad09831-394c-78f9-9caa-4dcbe818d154,Jessen,Jens Peter
Der Handelskauf nach nordischem Recht.,Staatswissenschaften,,9ad09831-394c-78f9-9caa-4dcbe818d154,Jessen,Jens Peter
Der fehlerhafte Staatsakt und seine Wirkungen.,Rechtswissenschaft,Dissertation,c4c36c80-2729-b031-7b45-4d4c608fcc6a,Jellinek,Walter
"Gesetz, Gesetzesanwendung und Zweckmäßigkeitserwägung.",Staatsrecht,Habilitation,c4c36c80-2729-b031-7b45-4d4c608fcc6a,Jellinek,Walter
Die englische Diplomatie in Deutschland zur Zeit Eduards VI und Marias.,Geschichte,Dissertation,e3064fa5-017b-5e9e-f516-4d4c60624a68,Meyer,Arnold Oskar
England und die katholische Kirche unter Elisabeth und den Stuarts.,Mittlere und Neuere Geschichte,Habilitation,e3064fa5-017b-5e9e-f516-4d4c60624a68,Meyer,Arnold Oskar
Untersuchungen über die Widerstandsfähigkeit von Haferarten und -sorten gegen Haferflugbrandund ihre Vererbung.,Landwirtschaft,Dissertation,bacbf882-f2b2-91c0-05a3-4d4c60d7b699,Rosenstiel,Klaus von
,Pflanzenbau und Pflanzenzüchtung,Habilitation,bacbf882-f2b2-91c0-05a3-4d4c60d7b699,Rosenstiel,Klaus von
Das Problem der individuellen Apriori.,Philosophie,Dissertation,2be3b9de-d7a2-6cad-6552-4d4c605dce06,Schultz,Werner
Die Religion Wilhelm von Humboldts.,Systematische Theologie,Habilitation,2be3b9de-d7a2-6cad-6552-4d4c605dce06,Schultz,Werner
Der Begriff des Erlebens bei seinen philosophischen und religiösen Hauptvertretern.,Theologie,Dissertation,2be3b9de-d7a2-6cad-6552-4d4c605dce06,Schultz,Werner
Das Wesen der deutschen Sondergotik.,Kunstgeschichte,Dissertation,7c9d2942-63aa-7664-7fa5-4d4c601c496f,Gerstenberg,Kurt Gustav Eduard
Claude Lorrain und die Typen der idealen Landschaftsmalerei.,Kunstgeschichte,Habilitation,7c9d2942-63aa-7664-7fa5-4d4c601c496f,Gerstenberg,Kurt Gustav Eduard
Anatomische Studien zur normalen und pathologischen Physiologie des Menstruationszyklus.,Gynäkologie und Geburtshilfe,Habilitation,4911588c-eef8-4f99-8d3d-4d4c602df15c,Schröder,Robert Heinrich Georg Theodor Martin
Die Drüsenepithelveränderungen der Uterusschleimhaut im Intervall und Prämentruum.,Medizin,Dissertation,4911588c-eef8-4f99-8d3d-4d4c602df15c,Schröder,Robert Heinrich Georg Theodor Martin
,Physiologie,,ed5c36b9-8fba-43b3-9e7f-66e0f8b8a4cc,Deetjen,Hermann
,,Dissertation,244f75ba-b4e7-eae0-f277-4e4ba9094e3a,Meissner,Boris
Zur Frage der Messung und Beurteilung der Betriebsintensität in der Landwirtschaft,,Dissertation,69ec8375-15ab-f787-7ad6-4d4c60889d1e,Richter,Karl
Untersuchungen über die Entwicklung der Bakterienflora in Milch und ihre Abhängigkeit von der Pufferung,Milchwirtschaft,Habilitation,69ec8375-15ab-f787-7ad6-4d4c60889d1e,Richter,Karl
Die Ausübung des Stimmrechts bei nutznießungsbelasteten Aktien,Rechtswissenschaften,Dissertation,ac9af49c-7215-7116-d7e2-4d4c60e3f0e7,Peters,Egbert
Der sogenannte Freibeweis im Zivilprozeß,Zivilprozeßrecht,Habilitation,ac9af49c-7215-7116-d7e2-4d4c60e3f0e7,Peters,Egbert
Laktanz und die philosophische Gnosis: Untersuchungen zu Geschichte und Terminologie der gnostischen Erlösungsvorstellung.,Klassische Philologie,Dissertation,ba025a32-06b3-7c57-3e1d-4fd5b11e58b2,Wlosok,Antonie Elisabeth Marianne
Die Göttin Venus in Vergils Aeneis.,Klassische Philologie,Habilitation,ba025a32-06b3-7c57-3e1d-4fd5b11e58b2,Wlosok,Antonie Elisabeth Marianne
Zur Acylierung methylenaktiver Dicarbonsäureanhydride mit Hilfe tertiärer Stickstoffbasen.,Organische Chemie,Habilitation,8e484548-0edb-4b29-8414-cca26d99123e,Schnekenburger,Jörg
Chemische Konstitution und pharmakologische Wirkung synthetischer Laxantien.,Organische Chemie,Dissertation,8e484548-0edb-4b29-8414-cca26d99123e,Schnekenburger,Jörg
Untersuchungen über die Narkosevertiefung nach Großhirnexstirpation.,Medizin,,18acad8d-d22d-1645-5592-4d4c604cd962,Essen,Karl Werner
"Über die Reaktionsform des vegetativen Nervensystems bei verschiedenen inneren Krankheiten, untersucht mit dem galvanischen Hautreflex.",Innere Medizin,Habilitation,18acad8d-d22d-1645-5592-4d4c604cd962,Essen,Karl Werner
Dreissig Fälle von vaginaler Totalexstirpation des Uterus aus der königlichen Universitäts-Frauenklinik zu Königsberg in Preußen.,Medizin,Dissertation,2059257f-e59a-a254-7bda-4d4c601e4839,Stoeckel,Walter
Die Cystoskopie in ihrer Bedeutung.,Gynäkologie,Habilitation,2059257f-e59a-a254-7bda-4d4c601e4839,Stoeckel,Walter
Zur Geologie der Insel Zypern.,,Dissertation,2256133d-a002-4dd4-99c3-3c0e9f5899f5,Bergeat,Alfred Edmund
Der Stromboli.,Mineralogie und Geologie,Habilitation,2256133d-a002-4dd4-99c3-3c0e9f5899f5,Bergeat,Alfred Edmund
"Über Mißbildungen des menschlichen Herzens, mit besonderer Berücksichtigung von Bulbus und Truncus.",Pathologie,Habilitation,2e920b8e-052c-294b-c698-525beb2a846c,Doerr,Wilhelm
Zwei weitere Fälle von Herzmißbildungen: Ein Beitrag zu Spitzers phylogenetischer Theorie.,Medizin,Dissertation,2e920b8e-052c-294b-c698-525beb2a846c,Doerr,Wilhelm
Lorenz von Steins bildungspolitische Konzeption: Unter bessonderer Berücksichtigung seiner Lehre von der Volksschule.,Pädagogik,Dissertation,98c44abe-dfab-1ba6-d234-4d4c600bb995,Schwab,Martin
